MAIN DATAFLOW_CODE,SECONDARY DATAFLOW_CODE,CL_KIDB_INDICATORS,CL_ECONOMY_CODES,PERIOD,OBS_VALUE,CL_COMMON_UNITS,CL_FREQ,CL_DECIMALS,CL_UNIT_MULT,CL_OBS_STATUS,BASE_YEAR,DATA_SOURCE,FOOTNOTE
TC,TC_COM,IT_NET_USER_P2,NEP,2014,15.44,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NEP,2015,17.5816,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NEP,2016,20.7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NEP,2017,24.3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NEP,2018,28.6,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NEP,2019,33.3366,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NEP,2020,38.8576,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NEP,2021,45.293,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NEP,2022,53.8878,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NEP,2023,55.7716,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2000,26.5111,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2001,32.6619,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2002,39.1499,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2003,43.1282,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2004,47.3373,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2005,51.7032,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2006,56.25,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2007,61.0148,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2008,65.9196,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2009,74.4753,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2010,76.97,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NIU,2011,79.56,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2000,47.3796,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2001,53.241,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2002,59.0808,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2003,60.9625,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2004,61.8476,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2005,62.7202,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2006,69,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2007,69.76,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2008,72.03,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2009,79.7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2010,80.46,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2011,81.23,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2012,81.6445,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2013,82.78,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2014,84,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2015,85.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2016,86.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2017,87.7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2018,89,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2019,89.8637,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2020,95.2342,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2021,96.1151,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2022,96.1942,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,NZL,2023,96.1638,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PA,2000,1.037027199,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2001,1.200395596,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2002,2.062058708,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2003,2.240327938,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2004,2.489485814,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2005,2.73682353,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2006,2.975009658,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2007,3.199999073,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2008,2.995095871,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2009,3.836579988,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2010,4.036828402,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2011,5.62756227,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2012,7.403752394,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2013,8.882861876,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2014,10.50696647,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2015,12.2541185,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2016,14.40243032,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2017,16.61110494,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2019,25.09791461,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2020,29.49173877,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2021,29.78992599,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2022,30.42702152,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PA,2023,31.35727192,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,PAK,2001,1.31855,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2002,2.57743,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2003,5.04116,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2004,6.16432,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2005,6.33233,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2006,6.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2007,6.8,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2008,7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2009,7.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2010,8,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2011,8,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2012,8.1,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2013,9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2014,10,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2015,11,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2016,12.3854,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2017,13.78,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2018,15.34,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2019,17.0709,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2020,18.9348,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2021,21.4107,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2022,24.2103,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PAK,2023,27.3759,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2000,1.98225,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2001,2.52401,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2002,4.33228,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2003,4.85767,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2004,5.24363,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2005,5.39764,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2006,5.74059,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2007,5.97,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2008,6.22,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2009,9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2010,25,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2011,29,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2012,30.8,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2013,32.7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2014,34.7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2015,36.9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2016,39.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2017,41.6,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2018,44.1,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2019,43.0266,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2020,53.7649,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2021,66.9078,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2022,75.2111,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PHI,2023,83.7661,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PLW,2002,20.2439,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PLW,2003,21.6015,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PLW,2004,26.9703,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2000,0.835249,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2001,0.904104,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2002,1.32166,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2003,1.3744,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2004,1.50791,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2005,1.71619,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2006,1.75449,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2007,1.79056,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2008,1.15,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2009,1.61,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2010,1.28,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2011,2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2012,3.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2013,5.1,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2014,6.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2015,7.9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2016,9.60154,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2017,11.2092,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2019,19.9783,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2020,24.3969,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2021,23.2437,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2022,23.7315,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PNG,2023,24.0667,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2000,1.77591,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2001,2.63965,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2002,4.5957,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2003,6.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2004,7.3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2005,8.52326,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2006,10.5232,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2007,16,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2008,22.6,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2009,28.9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2010,34.3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2011,38.3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2012,42.3001,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2013,45.8,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2014,47.9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2015,50.3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2016,53.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2017,54.3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2018,59.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2019,64.0809,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2020,70.0528,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2021,73.0532,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2022,75.6113,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,PRC,2023,77.4827,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,REG,2000,3.392374421,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2001,4.534530072,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2002,5.826327091,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2003,6.844921826,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2004,8.142715612,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2005,9.552006573,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2006,10.85548779,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2007,13.63013972,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2008,16.34171002,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2009,19.08658898,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2010,22.69392943,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2011,25.38479983,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2012,27.52931586,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2013,29.6836982,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2014,31.73715512,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2015,33.87352368,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2016,36.68579437,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2017,38.67606875,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2018,41.96283087,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2019,48.14567326,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2020,56.00506807,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2021,44.45045115,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2022,64.44077527,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,REG,2023,47.68598079,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,RMI,2000,1.53427,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2001,1.70661,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2002,2.33544,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2003,2.56975,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2004,3.59978,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2005,3.8787,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2006,3.79559,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2007,3.95,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2008,4.6,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2009,5.6,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2010,7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2011,10,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2012,12.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2013,14,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2014,16.8,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2015,19.2824,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2016,29.7878,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2017,38.7012,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2018,43.8825,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2019,49.7575,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2020,56.4191,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2021,63.9726,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2022,64.8023,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,RMI,2023,65.7177,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SA,2000,0.473672611,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2001,0.597104894,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2002,1.355663852,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2003,1.494110436,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2004,1.748265242,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2005,2.119736001,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2006,2.57856379,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2007,3.674353065,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2008,4.131180592,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2009,4.847978654,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2010,7.109950138,PER_HD_POP,A,1,0,A,,Asian Development Bank,
