DATAFLOW,FREQ,REF_AREA,INDICATOR,COUNTERPART_AREA,TIME_PERIOD,OBS_VALUE,DECIMALS,UNIT_MULT,UNIT_MEASURE
ADB:ARIC_DAF_FDI(1.0),A,KGZ,FDI_CC_SHARE_BOP,CAN,2004,26.51244354248047,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,KGZ,INWARD_MA_FLOWS_PCT,KAZ,2004,100,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,KGZ,FDI_CC_SHARE_BOP,PRC,2004,3.866851329803467,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,KGZ,FDI_CC_SHARE_BOP,TUR,2004,13.15551280975342,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,LAO,FDI_CC_SHARE_FL,AUS,2004,81.09965515136719,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,LAO,FDI_CC_SHARE_BOP,KOR,2004,11.76470565795898,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MAL,INWARD_MA_FLOWS_PCT,JPN,2004,1.421995162963867,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MEX,FDI_CC_SHARE_BOP,CAN,2004,3.364848613739014,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MEX,INWARD_GREENFIELD_FLOWS_PCT,IND,2004,0.0453995130956173,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MEX,FDI_CC_SHARE_BOP,NZL,2004,0.0126147205010056,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MEX,FDI_CC_SHARE_BOP,PRC,2004,0.0479098446667194,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MEX,INWARD_GREENFIELD_FLOWS_PCT,SIN,2004,0.6485645174980164,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MON,FDI_CC_SHARE_BOP,KGZ,2004,0.5380973219871521,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PHI,INWARD_GREENFIELD_FLOWS_PCT,KOR,2004,12.69821166992188,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PHI,INWARD_GREENFIELD_FLOWS_PCT,SIN,2004,3.421706676483154,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PHI,INWARD_MA_FLOWS_PCT,THA,2004,7.661784172058105,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PHI,INWARD_GREENFIELD_FLOWS_PCT,USA,2004,41.15659332275391,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PNG,FDI_CC_SHARE_BOP,USA,2004,11.64773464202881,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,FDI_CC_SHARE_FL,AUS,2004,0.4784271419048309,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,INWARD_MA_FLOWS_PCT,CAN,2004,0.0834572091698647,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,FDI_CC_SHARE_FL,IND,2004,0.530608594417572,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,FDI_CC_SHARE_BOP,JPN,2004,8.991539001464844,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,FDI_CC_SHARE_FL,RUS,2004,0.1602133512496948,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,INWARD_GREENFIELD_FLOWS_PCT,TAP,2004,8.935286521911621,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,RUS,INWARD_GREENFIELD_FLOWS_PCT,CAN,2004,0.4311205446720123,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,RUS,FDI_CC_SHARE_FL,KAZ,2004,0.5976016521453857,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,RUS,INWARD_GREENFIELD_FLOWS_PCT,PRC,2004,5.689929008483887,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,SIN,INWARD_GREENFIELD_FLOWS_PCT,AUS,2004,5.134761333465576,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,SIN,FDI_CC_SHARE_BOP,CAN,2004,1.998187303543091,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,SIN,INWARD_GREENFIELD_FLOWS_PCT,IND,2004,2.082061767578125,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,SIN,FDI_CC_SHARE_FL,JPN,2004,17.3382682800293,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,SIN,FDI_CC_SHARE_BOP,PRC,2004,0.9879631400108337,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,SIN,INWARD_GREENFIELD_FLOWS_PCT,RUS,2004,0.0279823485761881,3,0,PCT
